4576961	eng	He left the village in order to study.
4582113	hun	Mi van abban a nagy fekete táskában?
4597395	eng	One day she went out with the other village children to pluck strawberries.
4597401	eng	"Come, let us go to my mother", and taking Elsa's hand she led her deeper into the wood, the little black dog jumping up beside them and barking with pleasure.
4597403	eng	The waitress put a white tablecloth on the table.
4597410	eng	"Do you see this girl?" said the lady of the house, pointing to Elsa. "I wish to adopt her for my daughter. Make me a copy of her, which we can send to her native village instead of herself."
4597413	eng	When she heard this Elsa grew white with horror, for she thought she was selling her soul to the evil one.
4597415	eng	When Elsa awoke the next morning in her silken bed, with its soft white pillows, she saw a beautiful dress lying over the back of a chair, ready for her to put on.
4597429	eng	You are only a common mortal, who will have to die one day, and you cannot stay here any longer.
4599673	hun	Milyen színű volt Napóleon fehér lova?
4600103	hun	Egy közös barátunkon keresztül ismertük meg egymást.
4600285	eng	I am no common prisoner, but the king of this country. Let me go free and ask what you will as your reward.
4605930	eng	There are some very common grammar mistakes that even an educated man might make if he isn't paying close enough attention.
4606584	eng	In regards to practicality, the world seems to be governed by varying degrees of fuzzy logic. In other words, things aren't so black and white as you may think at times.
4610620	eng	I want to eat a black sesame ice cream.
4615637	eng	Marian is wearing a black leather jacket, a purple scarf, and purple pants.The outfit looks great on her.
4617529	hun	Szeretem a fehér asszonyságokat.
4621096	hun	Mennyibe kerülnek ezek a fekete nadrágok és ezek a piros ingek?
4628964	eng	The Andorians have blue skin, white hair, and antennae.
4631045	eng	We would like to live in this village and study the Kadazan language.
4631942	eng	To adopt a sentence, click on the white person icon.
4631943	eng	To release a sentence, click on the black person icon.
4631944	eng	To add a sentence to your list of favorites, click on the white heart icon.
4631945	eng	To remove a sentence from your list of favorites, click on the black heart icon.
4632175	eng	I hate black humor.
4633614	eng	I used to prefer black tea to coffee, but recently I've been drinking a good amount of both.
4634040	hun	Jobban szeretem a fekete teát a kávénál, de mostanában sokat ittam mind a kettőből.
4641598	eng	Earthquakes are very common in New Zealand, with up to 14,000 being recorded each year, of which less than 200 are actually felt.
4641916	hun	Megőrlik a fekete borsot.
4642822	hun	A falu el van szigetelve a világtól.
4646779	hun	Mindenki Évával akart közös képet készíteni.
4661117	hun	Nem a majmokból fejlődtünk ki; közös ősünk volt.
4663118	eng	My teeth aren't as white as I'd like them to be.
4664743	eng	Tom has a black dog, doesn't he?
4670693	eng	I want a cup of cold black tea.
4681613	hun	Van fekete és fehér.
4685130	eng	The punning riddle "What's black and white and red all over?" has been kicking around American and British schoolyards since at least the middle of the 1800s.
4686137	hun	Miért vannak az orvosok fehér köpenyben?
4686172	hun	A falu kovácsa talált egy inast.
4686175	hun	Az inas lett a falu kovácsa.
4687133	hun	Miért viselnek az orvosok fehér köpenyt?
4687136	hun	Miért viselnek fehér köpenyt az orvosok?
4702634	eng	Is Thomas a common name where you live?
4702635	eng	Is Mary a common name in your country?
4703494	fra	Son village est juste de l'autre côté de la frontière.
4703495	eng	His village is just across the border.
4703496	eng	His village is just over the border.
4704206	eng	Is Tom a common name in your country?
4708609	eng	I compiled a list of 30 of the most common dirty words.
4715428	hun	A rabló egy fekete maszkot viselt.
4729030	eng	The pitaya's common English name of "dragon fruit" reflects its vernacular name in many Asian languages.
4730629	hun	A kínai nagy fehér piramis majdnem teljesen ismeretlen, mindazonáltal kétszer olyan magas, mint a gízai Kheopsz-piramis Egyiptomban.
4731332	hun	Tomi találkozott a miniszterelnökkel, és egy közös szelfit készített.
4731335	hun	Tomi találkozott a miniszterelnökkel és egy közös fényképet készített a mobiljával.
4732037	hun	A falu szépsége megmarad, mindegy, hogy meleg vagy hideg van.
4732082	hun	Tomi gyakran jár fekete ruhákban.
4738617	hun	Hol van a fekete öltönyöd?
4753634	eng	Tom bought a pair of black dress shoes yesterday.
4753635	eng	Tom bought a pair of black leather shoes.
4754829	hun	Egy fehér kakadut kaptam ajándéknak szülinapomra.
4756228	eng	I had nothing in common with them.
4761177	hun	Nehéz vele megtalálni a közös hangot.
4764555	eng	Is Natasha a common name in Russia?
4771681	eng	That black dog sees a white cat.
4773222	eng	He always wears black clothes.
4774629	hun	Nagyon fehér vagy!
4775197	tur	Tom black metal dinliyordu.
4791579	eng	Tom always wears black clothes.
4791871	hun	A nemzeteknek sok közös közmondásuk van.
4795786	eng	That black dog is looking at that white cat.
4799780	hun	Gondolom, ez egy közös ismeret.
4799870	hun	Egy hagyományos falu egy önellátó egység. Ez semmiképpen nem előnyös forma a tőkésosztálynak. Sokkal jobb nekik, ha az emberek nagyvárosokban lakásokban élnek. Így nekik dolgoznak, az ártalmas, értéktelen ételeiket eszik és az eszmei értéket nem képviselő portékáikat vásárolják.
4808037	hun	A kék égen fehér felhők úsztak át.
4813483	eng	Let's hope that common sense prevails.
4819020	eng	Germany today is different; not just white people speak German.
4822900	hun	Szeretem a fekete szedret.
4826173	eng	The Jacksons have a black and white TV set.
4826963	hun	A falu lakosai kolerával fertőződtek.
4828645	eng	She wore a red shirt and a black skirt.
4832523	hun	Van közös barátunk.
4833065	eng	Did you get that from the black market?
4835079	hun	Tom vett egy pár fekete bőrcipőt.
4844059	eng	Is a common European identity possible?
4846311	eng	She sought for the wood for cooking and herbs for vegetables, and put the pans on the fire so that the dinner was always ready when the eleven came. She likewise kept order in the little house, and put beautifully white clean coverings on the little beds, and the brothers were always contented and lived in great harmony with her.
4846315	eng	When they had lived happily together for a few years, the King's mother, who was a wicked woman, began to slander the young Queen, and said to the King, "This is a common beggar girl whom thou hast brought back with thee. Who knows what impious tricks she practises secretly!"
4855475	hun	Osztálytársam volt a tehenes lánya, akinek az apja nem csak a falu teheneit legeltette, de az ő feladata volt a falu bikájának gondozása is.
4855682	eng	Tom slipped on black ice.
4855687	eng	The car slipped on black ice and struck a power pole.
4856659	hun	A munkások közös erővel ledöntötték a falat.
4859274	hun	A tűz után minden tele volt fekete korommal.
4861678	eng	If you would search for my small village on the world map, you would not find it.
4864345	hun	Minden falusi használhatta a közös legelőt
4865642	hun	A fehér ember majdnem kiirtotta az összes bölényt Észak-Amerikában csak azért, hogy éhhalálra ítélje az őslakos népességet.
4889437	hun	Megtaláltam vele a közös nevezőt ebben az ügyben.
4889445	hun	Tereljük a vitát egy nyugodt mederbe és keressünk egy közös megoldást.
4897530	eng	Our host opened a drawer, and a small box full of black powder was revealed.
4902736	eng	I wore the white dress.
4902737	eng	Mary wore a white dress.
4904839	hun	- Tomi a sűrű fekete borostájával, az égnek állított hajával, a vékonyra kiszedett szemöldökével és a nagy kugli fejével eléggé bizarr jelenség benyomását kelti. - Nekem mondod!? Én először megijedtem tőle.
4904858	eng	It's a common French expression.
4910297	hun	A fekete nyer.
4910299	hun	A fekete illik hozzád.
4910309	hun	A fekete nyomasztó.
4910332	hun	A fekete textília elnyeli a fényt.
4910334	hun	A fekete ruhaanyag magába szívja a fényt.
4910349	hun	Teljesen fekete volt minden.
4910352	hun	Az egy fekete hattyú!
4910357	hun	Ez egy fekete ló.
4910358	hun	Miért fekete az űr?
4910365	hun	Tomi black metalt hallgatott.
4910372	hun	Tominak egy fekete macskája van.
4910376	hun	Az a fekete az enyém.
4910385	hun	Bonaparte Napoleon félt a fekete macskáktól.
4910397	hun	Ez egy fekete lyuk.
4910400	hun	Az ázsiaiaknak általában fekete hajuk van.
4910407	hun	Tominak fekete keretes szemüvege van.
4910409	hun	Mari fekete szemű.
4910412	hun	Tominak van egy fekete kutyája.
4910424	hun	Ez a fekete tárca az öné?
4910425	hun	A fekete lyukaknak roppant nagy a sűrűségük.
4910426	hun	Van neki egy fekete színű kiskutyája.
4910429	hun	Gyakran hozzuk összefüggésbe a fekete színt a halállal.
4910430	hun	A kémény fekete füstöt okádott ki magából.
4910521	hun	- Reggel te kerested a fekete kereteset? - Nem. De ne tedd el, mert kellhet! - De nem lett meg. - Keresd meg! - Nekem kellene megkeresnem!? Keresd meg te. Neked kell.
4918138	eng	The fear of failure is one of the most common fears in the world.
4918178	eng	He has nothing in common with her.
4922169	hun	Egy fekete ló fut lassan a tó partján.
4933361	eng	It's time to come together around common values and show our support.
4943323	eng	She has a little black dog.
4943819	hun	Van egy kis fekete kutyája.
4954685	eng	Most of the peasants living in this godforsaken village are illiterate.
4954795	eng	The majority of the peasants living in this godforsaken village cannot read nor write.
4958140	fra	La plupart des paysans vivant dans ce village perdu ne savent ni lire ni écrire.
4959321	eng	The black box is not actually black.
4959402	eng	I have nothing in common with Tom so I don't know what to talk about.
4979436	eng	Do you prefer green or black tea?
4984621	eng	The spiral is one of the most common geometrical forms in nature.
4996055	hun	Ugyan az emberek a fekete, szürke és fehér színű autókat elegánsnak tartják, csak egyfajta elszürkülést vehetünk észre e téren.
5003008	eng	Proverbs are the fruit of experience of all peoples and the common sense of all ages, arranged in formulas.
5004991	hun	Tomiék elmentek egy közös családi kirándulásra, de mindenki csak az okostelefonját vagy a tabletjét nyomkodta, Tomi meg unatkozott.
5008006	eng	I own a white and black dog.
5009658	eng	Tom often wears a black hat.
5010430	hun	A falat alul fehér kavics díszítette.
5024683	eng	Tom wore a white jacket.
5026968	hun	Ki visel kék alapon fehér csíkozású inget?
5029523	eng	Why are you looking for a white buffalo?
5030380	hun	Tom gyakran visel fekete kalapot.
5030416	eng	Termites are sometimes called white ants.
5046351	eng	There's a supermassive black hole at the center of our galaxy.
5060404	eng	A prince arrived, riding a white horse.
5063844	hun	Az értékes bútorok fehér huzattal voltak leborítva.
5064085	hun	Egy herceg érkezett fehér lovon.
5075663	hun	Még mindig nem találták meg a lezuhant repülőgép fekete dobozát.
5080053	hun	Nem jutunk közös nevezőre ezt a kérdést illetően.
5085459	eng	Limit the consumption of white sugar and salt.
5090011	eng	This is a common occurrence.
5095270	eng	Our two brothers wrought their common death.
5095315	eng	Death is common to all and inevitable for man.
5096255	eng	It's just basic common sense.
5096658	eng	The village I live in is very small.
5096670	hun	Azt hitte, a szomszédját látta abban a fekete limuzinban.
5100954	fra	Le village où j'habite est très petit.
5102032	hun	Barack Obama volt az első fekete elnök a Fehér Házban.
5110353	hun	Az asszony kifakult fekete kabátja nemcsak divatjamúlt volt, de a kopástól a szövet szálai is előbújtak.
5110366	hun	A magasabb nő a fekete posztóból készült kabátban hasonlított a feleségére.
5119619	eng	You can replace a little bit of the white flour with rye flour.
5131846	eng	I prefer the white wine over the red.
5132203	eng	That's pretty common these days.
5133362	hun	A kirakatban egy fekete hajú ázsiai nő kucorgott.
5134394	eng	That's just good common sense.
5134401	eng	That's a common attitude here.
5137551	eng	All the students were wearing black T-shirts.
5137624	hun	Ki fognak halni a fehér emberek?
5137627	hun	Előbb fog kihalni a fehér rassz, mint az emberiség?
5137631	hun	A liberalizmus a fehér ember kihalásához vezet?
5144236	eng	Tom has a big black cock.
5150218	eng	She had no common sense.
5151626	hun	Teliholdkor különös módon Tomi egy óriási, ronda, fekete bogárrá változott.
5153926	eng	O positive is the most common blood type.
5157846	epo	Mi deziras, ke vi falu de sur klifo.
5159041	eng	You are speaking like a white supremacist.
5162466	hun	Mennydörgött és villámok cikáztak és a tengeren majd az egekig tornyosultak hatalmas hegyekként a sötét hullámok, melyek tetejét fehér tajték koronázta meg.
5165543	eng	Do you like the white wine?
5172274	eng	A common swift can spend its first two or three years on the wing before breeding, and making its first ever landing.
5176557	eng	The white umbrella is yours.
5181145	eng	Let's hope this time common sense prevails.
5185937	hun	Feltűnt egy fehér hajó.
5185940	hun	Egy fehér hajó vált láthatóvá.
5189314	eng	Tom used to have a black car.
5196134	eng	Believe nothing, no matter where you read it or who has said it, not even if I have said it, unless it agrees with your own common sense.
5203870	hun	A falu központjában van egy zászló.
5203871	eng	In the center of the village there is a flag.
5203876	hun	A falu közepén van egy zászló.
5205817	eng	Y'all like white wine?
5205818	eng	Do you guys like white wine?
5208239	eng	It doesn't matter whether the cat is white or black; the important thing is that it can catch mice.
5208333	hun	Mindegy, hogy a macska fehér vagy fekete; a lényeg, hogy megfogja az egeret.
5226031	hun	Nekem a fekete tetszik.
5228268	hun	A fehér delfinek egyetlen természetes ellensége a jegesmedve.
5229731	hun	Még a vitatkozáshoz is közös nyelvre van szükség.
5232283	eng	The village had more than a thousand residents.
5232285	eng	He was born in a village near Tehran.
5233618	eng	One thing was certain, that the white kitten had had nothing to do with it: — it was the black kitten's fault entirely.
5236547	eng	The village is connected to our city by a bridge.
5238149	hun	Marinak fekete a szeme. - Fekete!? Mi ő? egy démon nő? - Haha! Meglehet.
5240549	hun	Ebben az alapvető kérdésben közös nevezőre kellene először jutnunk.
5243402	eng	Tom has a black belt in judo.
5246490	eng	This is a common misspelling.
5251086	eng	With adequate lighting, one can easily discern Nosferatu, with his pointed incisors and extremely long-limbed fingers, known as arachnodaktyly, from common vampires.
5259526	hun	Az ördög befogott az eke elé tizenkét fekete macskát.
5263700	eng	Where was the black cat?
5263701	eng	Where can the black cat be?
5264273	eng	Tom eats only white meat.
5266271	eng	Tom's strong character enabled him to avoid the common pitfalls of success and fame.
5266687	hun	A légy csak pislogott értetlenül, nem tudta, mit akar tőle a fekete nyolclábú.
5268168	hun	Törpapa összehívta a falu lakosságát, hogy bejelentse lemondását.
5276612	eng	Looting, raping, and plundering are common during wartime.
5277876	hun	Törpapa összetörpölte a falu törpjeit, hogy közzétörpölje saját visszatörpölését.
5282400	eng	If you want to succeed, you have to appeal to the lowest common denominator.
5282406	eng	Appealing to the lowest common denominator is a failproof way to get sales or votes.
5282407	eng	Appealing to the lowest common denominator is a sure-fire way to get sales or votes.
5286369	hun	Franciaország tele van már olyan színes bőrűek lakta gettóval, ahová a fehér embernek már nem tanácsos belépni.
5287258	eng	War is mankind's most tragic and stupid folly; to seek or advise its deliberate provocation is a black crime against all men.
5287284	eng	Tom wore a black suit and tie.
5287304	eng	No people on earth can be held, as a people, to be an enemy, for all humanity shares the common hunger for peace and fellowship and justice.
5290780	eng	He is suffering from a mental illness that can lead to insomnia, depression, anxiety, inability to concentrate, loss of appetite, suicidal thoughts, high blood pressure, and bouts of uncontrolled aggression. This is a form of psychosis which is generally known in common parlance as "love."
5294574	eng	It is common for people to wear wool hats in winter.
5299373	hun	A liberális eszmékre fogékony fehér ember száma a női egyenjogúsítási mozgalom óta folyamatosan csökken, míg az ázsiai és afrikai rasszok töretlenül sokasodnak.
5304893	fra	Quand Tom est-il venu au village ?
5316909	hun	A magyar zászló piros, fehér és zöld.
5316910	eng	The Hungarian flag is red, white and green.
5316915	hun	Az olasz zászló zöld, fehér és piros.
5316916	eng	The Italian flag is green, white and red.
5317945	hun	Ez a macska fehér színű.
5319754	eng	Things are not black and white.
5319756	eng	Things are not always black and white.
5320112	eng	Is black tea healthy?
5322415	eng	When white light shines through a prism, the light is separated into all its colors.
5322447	eng	LISA will look for gravitational waves from stars and black holes.
5322448	eng	Nothing is darker than a black hole.
5322449	eng	A black hole is an area of such immense gravity that nothing—not even light—can escape from it.
5322642	eng	Bright white cloud-tops reflect a lot of sunlight back into space. But clouds also blanket Earth, keeping some of its heat from escaping.
5330440	hun	Semmi nem sötétebb, mint egy fekete lyuk.
5332257	hun	A fehér házak nagyon magasak.
5332265	hun	A fehér épületek nagyon magasak.
5344463	hun	A monogramját hímezte bele egy fehér zsebkendőbe.
5344491	hun	Belehímezte a monogramját egy fehér zsebkendőbe.
5345352	eng	Olympic athletes live in the Olympic village for the duration of the games.
5346161	eng	High speed trains are common in Europe.
5347975	hun	Holnap megpróbálok fekete ribiszkéből likőrt készíteni.
5348016	hun	Holnap megpróbálok fekete ribizliből likőrt készíteni.
5354799	eng	Coral bleaching occurs when corals become heat-stressed enough to expel their primary source of food, the microalgae that live inside their cells. This leaves the coral looking as white as if they had been soaking in bleach.
5363700	eng	In our house there are two cats: one white and the other black.
5366811	eng	Our research indicates that such outcomes are becoming more common in this age group.
5368118	eng	Tom is a practitioner in the black arts.
5369902	eng	Claudius is making a white box for his friend.
5369990	hun	A hó fehér és a korom fekete.
5374245	eng	This tropical island has beautiful white sand beaches lined with palm trees.
5376718	hun	Ott van egy fehér ház.
5379843	eng	A South African man and his brother helped to start a software company; when the company was bought out, he owned seven percent of the common shares and made a large capital gain on the sale.
5383090	hun	Ha nincs közös érdeklődési körötök, akkor meg miért maradnátok együtt?
5383121	eng	Tom is wearing white socks.
5385845	eng	When the hour for departure drew near the old mother went to her bedroom, and taking a small knife she cut her fingers till they bled; then she held a white rag under them, and letting three drops of blood fall into it, she gave it to her daughter, and said: "Dear child, take great care of this rag: it may be of use to you on the journey."
5385861	eng	The waiting-maid commanded her harshly to take off her royal robes, and to put on her common ones.
5385869	eng	When they had reached the common where the geese fed, she sat down and unloosed her hair, which was of pure gold.
5385904	eng	Then the false bride answered: "She deserves to be put stark naked into a barrel lined with sharp nails, which should be dragged by two white horses up and down the street till she is dead."
5385987	eng	Oifa drove the children of Lir into the lake to bathe, and they did as she told them. As soon as they were upon the lake she struck them with a Druid's wand of spells and wizardry and put them into the forms of four beautiful, perfectly white swans.
5392715	hun	Mindig fekete tintával írok alá mindent.
5392798	hun	Csak a fekete hajam miatt szeretsz?
5393314	fra	Avec son décès, la plus ancienne famille de ce village s'est éteinte.
5409435	eng	It snowed the whole night. This morning the village children made a snow man. Its nose is a carrot.
5415853	eng	Disregard and contempt for human rights have resulted in barbarous acts which have outraged the conscience of mankind, and the advent of a world in which human beings shall enjoy freedom of speech and belief and freedom from fear and want has been proclaimed as the highest aspiration of the common people.
5417124	hun	Kettőtökben sok közös vonás van.
5418669	hun	Naoko egy fehér színű házban él.
5420472	eng	Little squirrels peered at them from the beech-trees as they went by, and the rabbits scudded away through the brushwood and over the mossy knolls, with their white tails in the air.
5420479	eng	Standing on the steps to receive them was an old woman, neatly dressed in black silk, with a white cap and apron.
5420666	eng	Far away beyond the pine-woods, there is a little garden. There the grass grows long and deep, there are the great white stars of the hemlock flower, there the nightingale sings all night long. All night long he sings, and the cold crystal moon looks down, and the yew-tree spreads out its giant arms over the sleepers.
5420736	eng	The hearse was drawn by eight black horses.
5430029	eng	Tradition holds that writing first appeared in the Sumerian period, three and a half millennia before the common era.
5430336	eng	She's wearing a white cotton shirt.
5434743	hun	Nekünk nincs közös jövőnk.
5443383	hun	Ne nevettesd ki magad! Mi nem a majmoktól származunk, csak közös őseink voltak.
5444030	hun	Majdnem semmi közös nincsen Tomiban és Mariban.
5448796	eng	Tom arrived in a black car.
5450193	eng	Tom had a black cat.
5450404	eng	She had jet black hair.
5450605	eng	She had jet black eyes.
5455398	hun	A struccok ragyogó fehér tojásai visszaverik a tűző napfényt, de messziről észrevehetőek a ragadozók számára.
5458116	eng	They expect an American to be a white person.
5462533	hun	Naoko a fehér házban lakik.
5468886	fra	La ville de Brno est souvent appelée "le plus grand village de République Tchèque" malgré ses 400 000 habitants.
5478478	eng	Tom is wearing a black shirt today.
5480650	eng	That mulatto nudity was dressed all in white — yes.
5483631	eng	The population of the village dropped by a third.
5490630	eng	Yesterday our village became famous all over the country.
5503185	hun	A kövér nő, az ifjú pár, az alvó indiai és a magas sötét ruhás férfi is itt van. Azonban mostanra a hús, a bőr és a haj eltűnt róluk, és üres szemgödrök néznek ki a sápadtan fehér koponyákból.
5521710	eng	So she was considering in her own mind, (as well as she could, for the hot day made her feel very sleepy and stupid,) whether the pleasure of making a daisy-chain would be worth the trouble of getting up and picking the daisies, when suddenly a white rabbit with pink eyes ran close by her.
5522796	hun	Tomon ma fekete ing van.
5536766	eng	Tom was wearing a black coat.
5538859	hun	Ez az utolsó közös esténk, mielőtt visszarepülök Prágába.
5539953	eng	Please step back behind the white line and wait for the train to arrive.
5551074	hun	Ken fehér színűre festette a kerékpárját.
5567207	hun	Egy társaság alapja a közös nyelv.
5575736	epo	En ĉiu vivo necesas, ke falu iom da pluvo.
5587701	hun	Lágy, fehér felhőcskék szelték át az ég tengerét jámbor szelídséggel.
5587718	eng	Sirius is a binary star system. Sirius B, Sirius A's faint companion, is the white dwarf closest to our solar system. It is about as big as our earth.
5587810	eng	Jupiter is the only planet in the Solar System whose common center of gravity with the Sun lies outside the Sun itself.
5592762	eng	I don't have a white shirt.
5593813	hun	A nyelv és a közös érdeklődési kör az, ami összeköti az embereket.
5598776	eng	He's trying to appeal to the least common denominator.
5617952	eng	While attending Sunday mass, the grandmother wears a pink dress and a charming mantilla, and the grandfather, a grey suit with a white shirt.
5618293	hun	Egyszerűen nem értem, miért ne lehetne a belga Zwarte Piet fekete (Fekete Péter) vagy mondjuk a Télapó fehér?
5624145	eng	We don't have as much in common as I thought we did.
5636115	eng	I live in a small village fifty kilometers from the Polish capital.
5636122	fra	Je vis dans un petit village à cinquante kilomètres de la capitale polonaise.
5640921	hun	Úgy mosolygott az a fekete hajú pénztároslány a kasszánál, hogy egyszerűen nem bírtam nem őt bámulni, míg a sorban várakoztam.
5646850	hun	A közös európai kultúra alapja a keresztény kultúra, és semmiképpen nem a liberalizmus.
5647972	eng	He drinks a mug of white coffee without sugar.
5655194	eng	The common adder is ovoviviparous.
5659271	eng	Tom is from the same village that I'm from.
5664802	eng	Inferiority complexes are more common than we think.
5671673	hun	Városunk korábban falu volt.
5674384	eng	The clouds are white and fairly fluffy.
5679093	eng	What are the chances that we'll have a white Christmas?
5680706	eng	When it was winter, and the snow lay all around, white and sparkling, a hare would often come jumping along, and spring right over the little Fir Tree. Oh! this made him so angry.
5680736	eng	Of all the personages whose marvelous doings once filled the minds of men, he alone survives. He has outlived all the great gods, and all the impressive and poetic conceptions which once flitted between heaven and earth; these have gone, but Santa Claus remains by virtue of a common understanding that childhood shall not be despoiled of one of its most cherished beliefs.
5681750	eng	What would Ma say if she knew you associated with such common people!
5681901	eng	I saw the mouldering ruin of an abbey overrun with ivy, and the taper spire of a village church rising from the brow of a neighboring hill.
5685537	eng	It was a pale, wild, haggard face, in a great cloud of black hair, pressed against the glass.
5685586	eng	Just as I was raising a glass of wine to my lips, I was startled by a picture at the window-pane. It was a pale, wild, haggard face, in a great cloud of black hair, pressed against the glass. As I looked, it vanished.
5694001	eng	The white rabbit was invisible in the snow.
5698333	tur	Dünyadaki black operasyonlarına ve ez geçe son verin.
5705379	eng	Do you think we'll have a white Christmas this year?
5716607	hun	A mi falunk katolikus, a szomszédos falu viszont protestáns.
5725651	eng	Is this a common practice in Boston?
5726300	eng	Let's use some common sense here.
5726518	eng	How many times did you black out?
5726523	eng	How common are meteorite strikes?
5731047	eng	How common are surgical errors?
5733198	eng	Do you share common interests?
5734293	eng	Tom wanted to get a black van.
5736495	eng	The black market flourished.
5736510	eng	That's not common knowledge.
5736674	eng	It's just good common sense.
5740787	eng	Is this a common practice?
5742423	hun	A galaxisunk közepén egy szupersűrű fekete lyuk található.
5744786	eng	Let's find common ground.
5745865	eng	Tom has a small black dog.
5747481	eng	Is this a common thing?
5749595	eng	It is an unfortunate fact that the bulk of humanity is too limited in its mental vision to weigh with patience and intelligence those isolated phenomena, seen and felt only by a psychologically sensitive few, which lie outside its common experience.
5749599	eng	The prosaic materialism of the majority condemns as madness the flashes of super-sight which penetrate the common veil of obvious empiricism.
5749607	eng	I will tell only of the lone tomb in the darkest of the hillside thickets; the deserted tomb of the Hydes, an old and exalted family whose last direct descendant had been laid within its black recesses many decades before my birth.
5751501	eng	Mary's white bridal gown against the backdrop of the white marble wall virtually made her disappear.
5761675	eng	Without some common baseline of facts, without a willingness to admit new information, and concede that your opponent might be making a fair point, and that science and reason matter then we're going to keep talking past each other, and we'll make common ground and compromise impossible.
5761688	eng	When Congress is dysfunctional, we should draw our congressional districts to encourage politicians to cater to common sense and not rigid extremes.
5764465	hun	Mi lehet az a gyorsan mozgó fekete felhő ott fenn?
5767523	eng	This is a common misconception.
5769645	eng	Mary was beautiful, but her heart was as black as night.
5774004	eng	The Internet can deliver the entirety of human knowledge to a young girl in a remote village on a single hand-held device.
5781975	hun	Egy fekete autó száguldott végig az egyirányú utcában a forgalommal szemben.
5786072	eng	You'll soon meet someone with common interest, together both of you will build the future.
5791859	eng	Tom wants a pair of black shoes.
5797036	eng	To our friends and allies I say that what unites us through our common dedication to democracy is much more important than that which occasionally divides us on economics or politics.
5797072	eng	The love of liberty is a common blood that flows in our American veins.
5797078	eng	I am convinced that Christians, Muslims, Buddhists, Hindus, Jews, and others can embrace each other in a common effort to alleviate human suffering and to espouse peace.
5798432	eng	I don't have much in common with Tom.
5798804	eng	Tom likes to watch old black and white movies.
5808387	hun	Hogyan képzeled el tulajdonképpen a mi kis közös vakációnkat?
5816164	eng	The peaceful transfer of authority is rare in history, yet common in our country.
5821655	eng	Tom has white hair.
5824695	eng	He wore a white collar and his best suit of clothes, which was plain proof that he was going out of Avonlea.
5824739	eng	Her face was small, white and thin, also much freckled.
5824744	eng	It would be lovely to sleep in a wild cherry-tree all white with bloom in the moonshine, don't you think?
5824991	eng	There was a little gray house peering around a white apple orchard on a slope beyond and, although it was not yet quite dark, a light was shining from one of its windows.
5825015	eng	Below the garden, a green field lush with clover sloped down to the hollow where the brook ran and where scores of white birches grew.
5825293	eng	Anne came out of the fragrant twilight of the orchard with a sheaf of white narcissi in her hands.
5826919	eng	She was a very pretty little girl, with her mother's black eyes and hair.
5827169	eng	"I do not like patchwork," said Anne dolefully, hunting out her workbasket and sitting down before a little heap of red and white diamonds with a sigh.
5831778	eng	A white strip of birch bark blowing up from the hollow over the brown floor of the grove made her heart stand still.
5833934	eng	Christmas morning broke on a beautiful white world.
5834139	eng	I really think the woods are just as lovely in winter as in summer. They're so white and still, as if they were asleep and dreaming pretty dreams.
5844704	fra	Tout le village était réuni sous les arbres.
5849812	eng	How common are problems like this?
5850497	eng	I often wear black clothes.
5852164	eng	I have black hair.
5852193	eng	How common are these kinds of problems?
5852972	eng	How common is that?
5853002	eng	I often wear a black cowboy hat.
5858141	eng	I have a black cat.
5858147	eng	I have a black dog.
5859570	eng	I wore black pants and a white T-shirt yesterday.
5860026	eng	Love, friendship, respect, do not unite people as much as a common hatred for something.
5871206	hun	Ezen az utcán húsz évvel ezelőtt még fehér krétával rajzoltunk, most meg már át se lehet rajta menni, akkora a forgalom.
5871313	hun	Tomi kivasalta a fehér ingét.
5879470	eng	Layla killed her husbands for money. She was a classic black widow.
5880078	hun	Sima, fehér papír jó lesz.
5883077	eng	Fadil had a black eye.
5883078	eng	Fadil gave Layla that black eye.
5886775	eng	Jealousy and greed are two of the most common motivators of murder.
5889085	hun	Történt egyszer az elvarázsolt erdő mélyén, hogy a mókuska és a kis egyszarvú közös kalandba keveredtek.
5891111	eng	Gentrification: the process by which poor black neighborhoods become rich young white neighborhoods, usually fueled by greedy landlords wishing to exploit the greater upward mobility of whites.
5902937	eng	Tom had a black eye.
5903800	eng	Do you really think it was Tom who gave Mary that black eye?
5903890	eng	A proto-language is the common ancestor of a group of languages or dialects.
5907643	eng	Diphteria was a common disease at the time.
5908219	eng	This is not my cat. Mine has white feet.
5909751	eng	I usually wear a white shirt to work.
5909982	eng	Tom was the one who gave Mary that black eye.
5915214	eng	Tom was the one who gave Mary a black eye.
5915600	eng	I wore a white shirt yesterday.
5916061	eng	I usually wear black shoes.
5917168	eng	I can't remember the last time we had a white Christmas.
5917517	hun	A rút boszorkány átváltozott hosszú, fekete hajú szépséges szolgálólánnyá és Tom előtt termett a kastély felé vezető úton.
5924006	eng	We need common sense regulation.
5924007	eng	We need common sense policy.
5924008	eng	We need common sense gun policy.
5930334	eng	If you can convince the lowest white man he's better than the best colored man, he won't notice you're picking his pocket. Hell, give him somebody to look down on, and he'll empty his pockets for you.
5936244	eng	Tom has a black belt in Taekwondo.
5936344	eng	I'll be wearing a white sports jacket to the party tonight.
5937407	eng	I have nothing in common with Tom.
5937420	eng	You have a lot in common with me.
5937834	eng	I have a lot in common with you.
5937903	eng	I have a lot in common with Tom.
5938304	eng	I wore a white shirt.
5938589	eng	I plan to wear a black tie.
5938801	eng	I never wear white socks.
